gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verticalDatum	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceFromCentroidInMeters	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	projectId	isSequenced	gbifRegion	publishedByGbifRegion	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name	iucnRedListCategory
437443519				CC_BY_4_0	2015-09-04T09:06:48Z					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PRESERVED_SPECIMEN				http://coldb.mnhn.fr/catalognumber/mnhn/p/p04159744	P04159744																	PRESENT	hb																																																																																																												Rosa urbica Léman								Plantae	Tracheophyta	Magnoliopsida	Rosales		Rosaceae				Rosa	Rosa			urbica			SPECIES				SYNONYM			b5cdf794-8fa4-4a85-8b26-755d087bf531	FR	2024-10-30T17:32:28.086Z							StillImage	false	false	8062907	3007783	6	7707728	220	691	5015	8395064		3007783	Rosa corymbifera	Rosa corymbifera Borkh.	Rosa urbica Léman		EML	2024-10-30T17:32:28.086Z	2024-10-30T15:59:08.029Z				false		EUROPE									NE
437443518				CC_BY_4_0	2023-02-15T14:38:20Z					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PRESERVED_SPECIMEN				http://coldb.mnhn.fr/catalognumber/mnhn/p/p04195213	P04195213																	PRESENT	hb																																																																																																												Rosa urbica Léman								Plantae	Tracheophyta	Magnoliopsida	Rosales		Rosaceae				Rosa	Rosa			urbica			SPECIES				SYNONYM			b5cdf794-8fa4-4a85-8b26-755d087bf531	FR	2024-10-30T17:33:40.101Z							StillImage	false	false	8062907	3007783	6	7707728	220	691	5015	8395064		3007783	Rosa corymbifera	Rosa corymbifera Borkh.	Rosa urbica Léman		EML	2024-10-30T17:33:40.101Z	2024-10-30T15:59:08.029Z				false		EUROPE									NE
437443517				CC_BY_4_0	2023-02-15T14:38:20Z					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PRESERVED_SPECIMEN				http://coldb.mnhn.fr/catalognumber/mnhn/p/p04195216	P04195216																	PRESENT	hb																																																																																																												Rosa urbica Léman								Plantae	Tracheophyta	Magnoliopsida	Rosales		Rosaceae				Rosa	Rosa			urbica			SPECIES				SYNONYM			b5cdf794-8fa4-4a85-8b26-755d087bf531	FR	2024-10-30T17:32:28.269Z							StillImage	false	false	8062907	3007783	6	7707728	220	691	5015	8395064		3007783	Rosa corymbifera	Rosa corymbifera Borkh.	Rosa urbica Léman		EML	2024-10-30T17:32:28.269Z	2024-10-30T15:59:08.029Z				false		EUROPE									NE
437443516				CC_BY_4_0	2015-09-04T09:09:08Z					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PRESERVED_SPECIMEN				http://coldb.mnhn.fr/catalognumber/mnhn/p/p04195211	P04195211																	PRESENT	hb																																																																																																												Rosa urbica Léman								Plantae	Tracheophyta	Magnoliopsida	Rosales		Rosaceae				Rosa	Rosa			urbica			SPECIES				SYNONYM			b5cdf794-8fa4-4a85-8b26-755d087bf531	FR	2024-10-30T17:33:40.281Z							StillImage	false	false	8062907	3007783	6	7707728	220	691	5015	8395064		3007783	Rosa corymbifera	Rosa corymbifera Borkh.	Rosa urbica Léman		EML	2024-10-30T17:33:40.281Z	2024-10-30T15:59:08.029Z				false		EUROPE									NE
437443515				CC_BY_4_0	2023-02-15T14:38:20Z					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PRESERVED_SPECIMEN				http://coldb.mnhn.fr/catalognumber/mnhn/p/p04193409	P04193409																	PRESENT	hb																																																																																																												Rosa urbica Léman								Plantae	Tracheophyta	Magnoliopsida	Rosales		Rosaceae				Rosa	Rosa			urbica			SPECIES				SYNONYM			b5cdf794-8fa4-4a85-8b26-755d087bf531	FR	2024-10-30T17:32:24.354Z							StillImage	false	false	8062907	3007783	6	7707728	220	691	5015	8395064		3007783	Rosa corymbifera	Rosa corymbifera Borkh.	Rosa urbica Léman		EML	2024-10-30T17:32:24.354Z	2024-10-30T15:59:08.029Z				false		EUROPE									NE
437443514				CC_BY_4_0	2023-02-15T14:38:20Z					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PRESERVED_SPECIMEN				http://coldb.mnhn.fr/catalognumber/mnhn/p/p04155456	P04155456																	PRESENT	hb																																																																																																												Rosa urbica Léman								Plantae	Tracheophyta	Magnoliopsida	Rosales		Rosaceae				Rosa	Rosa			urbica			SPECIES				SYNONYM			b5cdf794-8fa4-4a85-8b26-755d087bf531	FR	2024-10-30T17:32:27.891Z							StillImage	false	false	8062907	3007783	6	7707728	220	691	5015	8395064		3007783	Rosa corymbifera	Rosa corymbifera Borkh.	Rosa urbica Léman		EML	2024-10-30T17:32:27.891Z	2024-10-30T15:59:08.029Z				false		EUROPE									NE
437443498				CC_BY_4_0	2015-09-04T04:04:29Z					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PRESERVED_SPECIMEN				http://coldb.mnhn.fr/catalognumber/mnhn/p/p03140764	P03140764																	PRESENT	hb																																																																																																												Rosa vaulxiana Moutin								Plantae	Tracheophyta	Magnoliopsida	Rosales		Rosaceae				Rosa	Rosa			vaulxiana			SPECIES				SYNONYM			b5cdf794-8fa4-4a85-8b26-755d087bf531	FR	2024-10-30T17:33:30.201Z							StillImage	false	false	3004851	3007783	6	7707728	220	691	5015	8395064		3007783	Rosa corymbifera	Rosa corymbifera Borkh.	Rosa vaulxiana Moutin		EML	2024-10-30T17:33:30.201Z	2024-10-30T15:59:08.029Z				false		EUROPE									NE
437443270				CC_BY_4_0	2017-10-25T16:07:20Z					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PRESERVED_SPECIMEN				http://coldb.mnhn.fr/catalognumber/mnhn/p/p03210342	P03210342																	PRESENT	hb																																																																																																												Rosa semiglabra Ripart								Plantae	Tracheophyta	Magnoliopsida	Rosales		Rosaceae				Rosa	Rosa			semiglabra			SPECIES				SYNONYM			b5cdf794-8fa4-4a85-8b26-755d087bf531	FR	2024-10-30T17:32:15.003Z							StillImage	false	false	7557198	3007783	6	7707728	220	691	5015	8395064		3007783	Rosa corymbifera	Rosa corymbifera Borkh.	Rosa semiglabra Ripart		EML	2024-10-30T17:32:15.003Z	2024-10-30T15:59:08.029Z				false		EUROPE									NE
437443269				CC_BY_4_0	2015-09-04T09:08:03Z					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PRESERVED_SPECIMEN				http://coldb.mnhn.fr/catalognumber/mnhn/p/p04162397	P04162397																	PRESENT	hb																																																																																																												Rosa semiglabra Ripart								Plantae	Tracheophyta	Magnoliopsida	Rosales		Rosaceae				Rosa	Rosa			semiglabra			SPECIES				SYNONYM			b5cdf794-8fa4-4a85-8b26-755d087bf531	FR	2024-10-30T17:32:23.855Z							StillImage	false	false	7557198	3007783	6	7707728	220	691	5015	8395064		3007783	Rosa corymbifera	Rosa corymbifera Borkh.	Rosa semiglabra Ripart		EML	2024-10-30T17:32:23.855Z	2024-10-30T15:59:08.029Z				false		EUROPE									NE
437438409				CC_BY_4_0	2017-06-20T15:09:03Z					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PRESERVED_SPECIMEN				http://coldb.mnhn.fr/catalognumber/mnhn/p/p03210193	P03210193																	PRESENT	hb																																																																																																												Rosa globata Déségl.								Plantae	Tracheophyta	Magnoliopsida	Rosales		Rosaceae				Rosa	Rosa			globata			SPECIES				SYNONYM			b5cdf794-8fa4-4a85-8b26-755d087bf531	FR	2024-10-30T17:33:34.069Z							StillImage	false	false	8353667	3007783	6	7707728	220	691	5015	8395064		3007783	Rosa corymbifera	Rosa corymbifera Borkh.	Rosa globata Déségl.		EML	2024-10-30T17:33:34.069Z	2024-10-30T15:59:08.029Z				false		EUROPE									NE
437431689				CC_BY_4_0	2015-09-04T04:04:29Z					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PRESERVED_SPECIMEN				http://coldb.mnhn.fr/catalognumber/mnhn/p/p03140812	P03140812																	PRESENT	hb																																																																																																												Rosa uncinella Besser								Plantae	Tracheophyta	Magnoliopsida	Rosales		Rosaceae				Rosa	Rosa			uncinella			SPECIES				SYNONYM			b5cdf794-8fa4-4a85-8b26-755d087bf531	FR	2024-10-30T17:32:14.083Z							StillImage	false	false	3008205	3007783	6	7707728	220	691	5015	8395064		3007783	Rosa corymbifera	Rosa corymbifera Borkh.	Rosa uncinella Besser		EML	2024-10-30T17:32:14.083Z	2024-10-30T15:59:08.029Z				false		EUROPE									NE
437431688				CC_BY_4_0	2017-10-26T15:28:25Z					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PRESERVED_SPECIMEN				http://coldb.mnhn.fr/catalognumber/mnhn/p/p02973984	P02973984																	PRESENT	hb																																																																																																												Rosa uncinella Besser								Plantae	Tracheophyta	Magnoliopsida	Rosales		Rosaceae				Rosa	Rosa			uncinella			SPECIES				SYNONYM			b5cdf794-8fa4-4a85-8b26-755d087bf531	FR	2024-10-30T17:32:13.360Z							StillImage	false	false	3008205	3007783	6	7707728	220	691	5015	8395064		3007783	Rosa corymbifera	Rosa corymbifera Borkh.	Rosa uncinella Besser		EML	2024-10-30T17:32:13.360Z	2024-10-30T15:59:08.029Z				false		EUROPE									NE
437431565				CC_BY_4_0	2017-10-25T15:34:05Z					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PRESERVED_SPECIMEN				http://coldb.mnhn.fr/catalognumber/mnhn/p/p03210257	P03210257																	PRESENT	hb																																																																																																												Rosa opaca Gren.								Plantae	Tracheophyta	Magnoliopsida	Rosales		Rosaceae				Rosa	Rosa			opaca			SPECIES				SYNONYM			b5cdf794-8fa4-4a85-8b26-755d087bf531	FR	2024-10-30T17:33:34.023Z							StillImage	false	false	7400008	3007783	6	7707728	220	691	5015	8395064		3007783	Rosa corymbifera	Rosa corymbifera Borkh.	Rosa opaca Gren.		EML	2024-10-30T17:33:34.023Z	2024-10-30T15:59:08.029Z				false		EUROPE									NE
437431564				CC_BY_4_0	2017-06-20T15:10:40Z					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PRESERVED_SPECIMEN				http://coldb.mnhn.fr/catalognumber/mnhn/p/p04166702	P04166702																	PRESENT	hb																																																																																																												Rosa opaca Gren.								Plantae	Tracheophyta	Magnoliopsida	Rosales		Rosaceae				Rosa	Rosa			opaca			SPECIES				SYNONYM			b5cdf794-8fa4-4a85-8b26-755d087bf531	FR	2024-10-30T17:33:39.727Z							StillImage	false	false	7400008	3007783	6	7707728	220	691	5015	8395064		3007783	Rosa corymbifera	Rosa corymbifera Borkh.	Rosa opaca Gren.		EML	2024-10-30T17:33:39.727Z	2024-10-30T15:59:08.029Z				false		EUROPE									NE
