gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedMedia	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	verticalDatum	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
437110386					2015-09-04 04:18:34.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p03210338	P03210338																		hb																																																																																																																						Rosa semiglabra Ripart													Rosaceae				Rosa									Ripart					
437105555					2015-09-04 04:24:50.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p03210203	P03210203																		hb																																																																																																																						Rosa obscura Puget ex Déségl.													Rosaceae				Rosa									Puget ex Déségl.					
437105554					2017-10-20 15:18:28.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p04192858	P04192858																		hb																																																																																																																						Rosa obscura Puget ex Déségl.													Rosaceae				Rosa									Puget ex Déségl.					
437105553					2015-09-04 04:24:50.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p03210197	P03210197																		hb																																																																																																																						Rosa obscura Puget ex Déségl.													Rosaceae				Rosa									Puget ex Déségl.					
437105513					2015-09-04 04:24:50.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p03210195	P03210195																		hb																																																																																																																						Rosa globata Déségl.													Rosaceae				Rosa									Déségl.					
437105512					2015-09-04 09:01:39.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p03009597	P03009597																		hb																																																																																																																						Rosa globata Déségl.													Rosaceae				Rosa									Déségl.					
437098783					2019-01-21 15:08:37.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p03022574	P03022574																		hb																																																																																																																						Rosa uncinella Besser													Rosaceae				Rosa									Besser					
437098678					2017-10-25 15:34:05.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p03210261	P03210261																		hb																																																																																																																						Rosa opaca Gren.													Rosaceae				Rosa									Gren.					
437098677					2017-10-25 15:34:05.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p03210246	P03210246																		hb																																																																																																																						Rosa opaca Gren.													Rosaceae				Rosa									Gren.					
437098676					2017-10-25 15:34:05.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p03210254	P03210254																		hb																																																																																																																						Rosa opaca Gren.													Rosaceae				Rosa									Gren.					
437098675					2015-09-04 04:22:14.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p03210256	P03210256																		hb																																																																																																																						Rosa opaca Gren.													Rosaceae				Rosa									Gren.					
437098674					2017-10-25 15:34:05.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p04195617	P04195617																		hb																																																																																																																						Rosa opaca Gren.													Rosaceae				Rosa									Gren.					
437092962					2015-09-04 04:14:02.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p03205656	P03205656		Gombault, R.																hb																							1932-7-10/1932-7-10				1932	7	10																Syrienne, République arabe	sy	Rif Dimashq				Bloudân, au Jebel Aïn Ansour, vers 2000 m. [Antiliban] (Syrie)												33.73333	36.13333																																																						Rosa dumetorum Thuill.													Rosaceae				Rosa									Thuill.					
437092961					2017-10-20 15:31:07.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p03651885	P03651885																		hb																																																																																																																						Rosa dumetorum Thuill.													Rosaceae				Rosa									Thuill.					
437092960					2015-09-04 04:21:51.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p03210159	P03210159																		hb																																																																																																																						Rosa dumetorum Thuill.													Rosaceae				Rosa									Thuill.					
437092959					2015-09-04 04:21:51.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p03210166	P03210166																		hb																																																																																																																						Rosa dumetorum Thuill.													Rosaceae				Rosa									Thuill.					
437092958					2015-09-04 04:21:51.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p03210183	P03210183																		hb																																																																																																																						Rosa dumetorum Thuill.													Rosaceae				Rosa									Thuill.					
437092957					2015-09-04 04:21:51.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p03210184	P03210184																		hb																																																																																																																						Rosa dumetorum Thuill.													Rosaceae				Rosa									Thuill.					
437092956					2015-09-04 08:53:45.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p04154748	P04154748																		hb																																																																																																																						Rosa dumetorum Thuill.													Rosaceae				Rosa									Thuill.					
437092955					2015-09-04 08:57:59.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p02973359	P02973359																		hb																																																																																																																						Rosa dumetorum Thuill.													Rosaceae				Rosa									Thuill.					
437092954					2017-10-20 15:47:01.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p04162744	P04162744																		hb																																																																																																																						Rosa dumetorum Thuill.													Rosaceae				Rosa									Thuill.					
437092953					2015-09-04 09:00:16.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p04144643	P04144643																		hb																																																																																																																						Rosa dumetorum Thuill.													Rosaceae				Rosa									Thuill.					
437092952					2015-09-04 09:03:24.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p04180344	P04180344																		hb																																																																																																																						Rosa dumetorum Thuill.													Rosaceae				Rosa									Thuill.					
437092951					2015-09-04 09:03:03.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p02973350	P02973350																		hb																																																																																																																						Rosa dumetorum Thuill.													Rosaceae				Rosa									Thuill.					
437092950					2015-09-04 09:03:03.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p02973352	P02973352																		hb																																																																																																																						Rosa dumetorum Thuill.													Rosaceae				Rosa									Thuill.					
437092949					2015-09-04 09:03:04.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p02973998	P02973998																		hb																																																																																																																						Rosa dumetorum Thuill.													Rosaceae				Rosa									Thuill.					
437092948					2015-09-04 09:07:40.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p04162357	P04162357																		hb																																																																																																																						Rosa dumetorum Thuill.													Rosaceae				Rosa									Thuill.					
437092947					2015-09-04 09:07:53.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p04195611	P04195611																		hb																																																																																																																						Rosa dumetorum Thuill.													Rosaceae				Rosa									Thuill.					
437092946					2015-09-04 09:09:20.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p04192009	P04192009																		hb																																																																																																																						Rosa dumetorum Thuill.													Rosaceae				Rosa									Thuill.					
437092945					2015-09-04 09:09:20.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p04163320	P04163320																		hb																																																																																																																						Rosa dumetorum Thuill.													Rosaceae				Rosa									Thuill.					
437092944					2015-09-04 09:08:03.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p04162407	P04162407																		hb																																																																																																																						Rosa dumetorum Thuill.													Rosaceae				Rosa									Thuill.					
437092943					2015-09-04 09:03:04.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p02974000	P02974000																		hb																																																																																																																						Rosa dumetorum Thuill.													Rosaceae				Rosa									Thuill.					
437092942					2015-09-04 09:03:03.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p02973354	P02973354																		hb																																																																																																																						Rosa dumetorum Thuill.													Rosaceae				Rosa									Thuill.					
437092941					2015-09-04 08:54:43.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p04154999	P04154999																		hb																																																																																																																						Rosa dumetorum Thuill.													Rosaceae				Rosa									Thuill.					
437092940					2015-09-04 08:55:22.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p04152277	P04152277																		hb																																																																																																																						Rosa dumetorum Thuill.													Rosaceae				Rosa									Thuill.					
437092939					2017-06-20 15:09:03.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p03210188	P03210188																		hb																																																																																																																						Rosa dumetorum Thuill.													Rosaceae				Rosa									Thuill.					
437092938					2015-09-04 04:22:14.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p03210231	P03210231																		hb																																																																																																																						Rosa dumetorum Thuill.													Rosaceae				Rosa									Thuill.					
437092364					2015-09-04 04:28:37.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p03209600	P03209600																		hb																																																																																																																						Rosa corymbifera Borkh.													Rosaceae				Rosa									Borkh.					
437092363					2017-10-26 14:55:28.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p02974618	P02974618																		hb																																																																																																																						Rosa corymbifera Borkh.													Rosaceae				Rosa									Borkh.					
437092362					2015-09-04 09:01:37.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p03009066	P03009066																		hb																																																																																																																						Rosa corymbifera Borkh.													Rosaceae				Rosa									Borkh.					
4081236308					2013-05-29 15:11:58.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p00877428	P00877428		Cordier, J.																hb																						59	2020-5-14				2020	5	14																France	fr	Cher	LA CHAPELLE-SAINT-URSIN		Le Verniller												Réserve naturelle du Verniller	47.38306	2.31639																																								Cordier														Rosa corymbifera Borkh.													Rosaceae				Rosa									Borkh.					
3960660311					2022-10-27 14:49:30.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p01085094	P01085094																		hb																																																																																																																						Rosa deseglisei Boreau													Rosaceae				Rosa									Boreau					
3960660310					2022-10-27 14:49:25.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p01085083	P01085083																		hb																																																																																																																						Rosa deseglisei Boreau													Rosaceae				Rosa									Boreau					
3960660308					2022-10-27 14:49:14.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p01085061	P01085061																		hb																																																																																																																						Rosa deseglisei Boreau													Rosaceae				Rosa									Boreau					
3960659310					2022-10-27 14:49:31.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p01085096	P01085096																		hb																																																																																																																						Rosa deseglisei Boreau													Rosaceae				Rosa									Boreau					
3960659309					2022-10-27 14:49:26.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p01085085	P01085085																		hb																																																																																																																						Rosa deseglisei Boreau													Rosaceae				Rosa									Boreau					
3960659308					2022-10-27 14:49:20.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p01085074	P01085074																		hb																																																																																																																						Rosa trichoidea Ripart ex Déségl.													Rosaceae				Rosa									Ripart ex Déségl.					
3960659306					2022-10-27 14:49:10.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p01085052	P01085052																		hb																																																																																																																						Rosa hispidula Ripart ex Déségl.													Rosaceae				Rosa									Ripart ex Déségl.					
3960659305					2022-10-27 14:49:04.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p01085041	P01085041																		hb																																																																																																																						Rosa burnatii (H.Christ) Burnat & Gremli													Rosaceae				Rosa									(H.Christ) Burnat & Gremli					
3960658308					2022-10-27 14:49:18.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p01085070	P01085070																		hb																																																																																																																						Rosa deseglisei Boreau													Rosaceae				Rosa									Boreau					
3960657304					2022-10-27 14:49:22.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p01085078	P01085078																		hb																																																																																																																						Rosa deseglisei Boreau													Rosaceae				Rosa									Boreau					
3960657302					2022-10-27 14:49:11.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p01085056	P01085056																		hb																																																																																																																						Rosa deseglisei Boreau													Rosaceae				Rosa									Boreau					
3960655302					2022-10-27 14:49:13.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p01085059	P01085059																		hb																																																																																																																						Rosa deseglisei Boreau													Rosaceae				Rosa									Boreau					
3960653309					2022-10-27 14:49:24.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p01085082	P01085082																		hb																																																																																																																						Rosa deseglisei Boreau													Rosaceae				Rosa									Boreau					
3960653308					2022-10-27 14:49:19.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p01085071	P01085071																		hb																																																																																																																						Rosa deseglisei Boreau													Rosaceae				Rosa									Boreau					
3960653307					2022-10-27 14:49:13.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p01085060	P01085060																		hb																																																																																																																						Rosa imitata Déségl.													Rosaceae				Rosa									Déségl.					
3960651303					2022-10-27 14:49:18.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p01085069	P01085069																		hb																																																																																																																						Rosa deseglisei Boreau													Rosaceae				Rosa									Boreau					
3960647309					2022-10-27 14:49:32.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p01085097	P01085097																		hb																																																																																																																						Rosa deseglisei Boreau													Rosaceae				Rosa									Boreau					
3960647308					2022-10-27 14:49:26.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p01085086	P01085086																		hb																																																																																																																						Rosa deseglisei Boreau													Rosaceae				Rosa									Boreau					
3960647307					2022-10-27 14:49:21.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p01085075	P01085075																		hb																																																																																																																						Rosa trichoidea Ripart ex Déségl.													Rosaceae				Rosa									Ripart ex Déségl.					
3960647306					2022-10-27 14:49:15.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p01085064	P01085064																		hb																																																																																																																						Rosa imitata Déségl.													Rosaceae				Rosa									Déségl.					
3960647305					2022-10-27 14:49:10.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p01085053	P01085053																		hb																																																																																																																						Rosa dumetorum Thuill.													Rosaceae				Rosa									Thuill.					
3960647304					2022-10-27 14:49:05.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p01085042	P01085042																		hb																																																																																																																						Rosa deseglisei Boreau													Rosaceae				Rosa									Boreau					
3960644311					2022-10-27 14:49:31.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p01085095	P01085095																		hb																																																																																																																						Rosa deseglisei Boreau													Rosaceae				Rosa									Boreau					
3960644310					2022-10-27 14:49:25.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p01085084	P01085084																		hb																																																																																																																						Rosa deseglisei Boreau													Rosaceae				Rosa									Boreau					
3960644309					2022-10-27 14:49:20.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p01085073	P01085073																		hb																																																																																																																						Rosa hispidula Ripart ex Déségl.													Rosaceae				Rosa									Ripart ex Déségl.					
3960644308					2022-10-27 14:49:14.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p01085062	P01085062																		hb																																																																																																																						Rosa hispidula Ripart ex Déségl.													Rosaceae				Rosa									Ripart ex Déségl.					
3960644307					2022-10-27 14:49:09.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p01085051	P01085051																		hb																																																																																																																						Rosa hispidula Ripart ex Déségl.													Rosaceae				Rosa									Ripart ex Déségl.					
3960644306					2022-10-27 14:49:04.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p01085040	P01085040																		hb																																																																																																																						Rosa deseglisei Boreau													Rosaceae				Rosa									Boreau					
3960640306					2022-10-27 14:49:34.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p01085101	P01085101																		hb																																																																																																																						Rosa imitata Déségl.													Rosaceae				Rosa									Déségl.					
3960639306					2022-10-27 14:49:33.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p01085099	P01085099																		hb																																																																																																																						Rosa deseglisei Boreau													Rosaceae				Rosa									Boreau					
3960639304					2022-10-27 14:49:22.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p01085077	P01085077																		hb																																																																																																																						Rosa trichoidea Ripart ex Déségl.													Rosaceae				Rosa									Ripart ex Déségl.					
3960639302					2022-10-27 14:49:11.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p01085055	P01085055																		hb																																																																																																																						Rosa deseglisei Boreau													Rosaceae				Rosa									Boreau					
3960637307					2022-10-27 14:49:32.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p01085098	P01085098																		hb																																																																																																																						Rosa deseglisei Boreau													Rosaceae				Rosa									Boreau					
3960637306					2022-10-27 14:49:27.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p01085087	P01085087																		hb																																																																																																																						Rosa deseglisei Boreau													Rosaceae				Rosa									Boreau					
3960637305					2022-10-27 14:49:21.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p01085076	P01085076																		hb																																																																																																																						Rosa trichoidea Ripart ex Déségl.													Rosaceae				Rosa									Ripart ex Déségl.					
3960637304					2022-10-27 14:49:16.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p01085065	P01085065																		hb																																																																																																																						Rosa deseglisei Boreau													Rosaceae				Rosa									Boreau					
3960637303					2022-10-27 14:49:11.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p01085054	P01085054																		hb																																																																																																																						Rosa deseglisei Boreau													Rosaceae				Rosa									Boreau					
3960637302					2022-10-27 14:49:05.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p01085043	P01085043																		hb																																																																																																																						Rosa deseglisei Boreau													Rosaceae				Rosa									Boreau					
2270291985					2019-11-25 14:45:16.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p00791259	P00791259		s.c.																hb																							1863-8-27				1863	8	27																[France]	fr	69 Rhône				Chaponost																																																																			Rosa platyphylla A.Rau													Rosaceae				Rosa									A.Rau					
2270291983					2019-11-25 14:45:15.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p00791256	P00791256		s.c.																hb																							1864-5-23				1864	5	23																[France]	fr	69 Rhône				Aqueducs de Chaponost																																																																			Rosa urbica Léman													Rosaceae				Rosa									Léman					
2270291981					2019-11-25 14:44:53.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p00791177	P00791177		s.c.																hb																							1865-8-27				1865	8	27																[France]	fr	01 Ain				Haies à l'Orme																																																																			Rosa platyphylloides Déségl. & Ripart													Rosaceae				Rosa									Déségl. & Ripart					
2270291980					2019-11-25 14:45:16.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p00791257	P00791257		s.c.																hb																							1863-5-24				1863	5	24																[France]	fr	38 Isère				Bois à Champagne																																																																			Rosa platyphylla A.Rau													Rosaceae				Rosa									A.Rau					
